Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
2591,2022-05-17,2,Sport,Group Tour,Sort store seem,Half Day,151.93,9,14,2022-05-31,4,Mobile App,Card,2591,Richard Johnson,Female,Gen Z,Divorced,laura30@example.com,Family
2592,2022-09-20,3,Adventure,Guided Tour,Defense window power,Evening,88.18,7,19,2022-10-09,3,Partner Site,PayPal,2592,Jennifer Mitchell,Male,Millennial,Widowed,ariasdaniel@example.com,Business Traveler
2593,2022-05-04,3,Adventure,VIP Experience,Would speech develop,Whole Day,66.32,6,4,2022-05-08,3,Website,Card,2593,Austin Davidson,Female,Millennial,Married,kim06@example.com,Family
2594,2022-12-11,1,Culture,Bus Tour,Ago must behavior,Morning,182.43,4,12,2022-12-23,3,Mobile App,Transaction,2594,Timothy Pena,Female,Boomer,Widowed,jocelyntucker@example.org,Luxury Seeker
2595,2022-10-15,4,Spa&Relax,Guided Tour,Only number,Half Day,113.79,3,7,2022-10-22,4,Website,PayPal,2595,Zachary Jones,Male,Millennial,Divorced,tfarley@example.org,Solo Traveler
2596,2022-02-08,6,Family,Group Tour,Newspaper oil,Evening,128.1,10,20,2022-02-28,3,Mobile App,PayPal,2596,George Shah,Female,Gen X,Single,ashley84@example.org,Luxury Seeker
2597,2022-03-15,3,Adventure,Group Tour,Nothing candidate table,Morning,126.99,4,19,2022-04-03,3,Travel Agency,PayPal,2597,Julie Cruz,Female,Boomer,Married,steinjoan@example.com,Solo Traveler
2598,2022-10-28,6,Family,Self-Guided,Own themselves camera,Half Day,199.4,8,3,2022-10-31,2,Mobile App,Card,2598,Kim Little,Male,Boomer,Married,matthewcannon@example.com,Solo Traveler
2599,2022-05-27,2,Sport,Bus Tour,Simply high it,Evening,35.81,4,15,2022-06-11,3,Travel Agency,Transaction,2599,Brian Mccoy,Female,Boomer,Single,david14@example.com,Luxury Seeker
2600,2022-08-27,4,Spa&Relax,Guided Tour,Where fly our,Evening,80.13,8,14,2022-09-10,2,Mobile App,Card,2600,Linda Owens,Female,Gen Z,Widowed,david20@example.org,Family
2601,2022-05-08,1,Culture,Walking Tour,Movement,Evening,110.92,3,20,2022-05-28,4,Mobile App,Card,2601,James Ortiz,Male,Gen Z,Married,hkennedy@example.com,Luxury Seeker
2602,2022-05-01,5,Gastronomy,Walking Tour,Seem end but draw,Personalized,96.73,3,1,2022-05-02,1,Partner Site,Transaction,2602,Patricia Soto,Male,Gen Z,Widowed,natashadouglas@example.net,Family
2603,2022-01-03,6,Family,Guided Tour,Quite,Half Day,145.16,6,13,2022-01-16,2,Travel Agency,Transaction,2603,Justin Hernandez,Female,Millennial,Single,catherinehernandez@example.com,Luxury Seeker
2604,2022-05-04,3,Adventure,Walking Tour,Less,Personalized,97.78,6,22,2022-05-26,4,Mobile App,Card,2604,Eddie Powell,Female,Gen X,Single,autumn98@example.org,Luxury Seeker
2605,2022-11-28,6,Family,Group Tour,Only try better,Evening,77.82,10,1,2022-11-29,1,Travel Agency,PayPal,2605,Karen Sanchez,Female,Gen X,Divorced,thomaschristie@example.org,Business Traveler
2606,2022-12-08,1,Culture,Self-Guided,Adult truth,Evening,89.07,7,27,2023-01-04,2,Website,PayPal,2606,Kelly Harris,Female,Gen X,Married,kevinconrad@example.com,Business Traveler
2607,2022-03-17,2,Sport,Group Tour,View hand,Half Day,86.72,1,11,2022-03-28,3,Mobile App,PayPal,2607,Carla Clark,Male,Gen Z,Widowed,tcastillo@example.org,Family
2608,2022-09-07,4,Spa&Relax,Group Tour,Tax effect middle,Evening,33.13,1,15,2022-09-22,2,Website,PayPal,2608,Aimee Marshall,Male,Gen Z,Divorced,wendywright@example.com,Solo Traveler
2609,2022-07-22,4,Spa&Relax,Guided Tour,Guess her,Whole Day,163.04,9,15,2022-08-06,3,Mobile App,Card,2609,Scott Bradshaw,Female,Boomer,Married,kimberly38@example.net,Budget Traveler
2610,2022-12-12,5,Gastronomy,Bus Tour,Significant rock really prepare,Half Day,192.43,10,13,2022-12-25,1,Partner Site,Transaction,2610,Danielle Cunningham,Female,Gen X,Married,shortalexandra@example.net,Business Traveler
2611,2022-11-09,2,Sport,VIP Experience,Structure both style,Morning,145.26,3,3,2022-11-12,3,Mobile App,Transaction,2611,Mark Gregory,Male,Gen Z,Married,lgibson@example.com,Family
2612,2022-08-21,6,Family,Guided Tour,Agree money return,Evening,185.17,1,4,2022-08-25,2,Partner Site,PayPal,2612,Kelly Roberts,Male,Gen X,Divorced,robinsonfrancisco@example.net,Business Traveler
2613,2022-09-22,5,Gastronomy,Walking Tour,Cultural condition threat,Whole Day,53.95,7,11,2022-10-03,3,Partner Site,PayPal,2613,Tiffany Cooke,Male,Gen X,Widowed,mkim@example.net,Budget Traveler
2614,2022-03-22,4,Spa&Relax,Bus Tour,Television professional until,Morning,115.21,7,20,2022-04-11,3,Mobile App,Card,2614,Albert Tran,Male,Gen X,Divorced,melissa08@example.com,Luxury Seeker
2615,2022-04-11,5,Gastronomy,VIP Experience,Everybody build,Half Day,88.82,3,15,2022-04-26,3,Partner Site,Transaction,2615,Jonathan Olson,Male,Gen Z,Single,richardsonedward@example.org,Luxury Seeker
2616,2022-05-19,1,Culture,Group Tour,Mother anything food,Morning,193.17,9,24,2022-06-12,4,Website,PayPal,2616,Anthony Powers,Male,Boomer,Widowed,joseph52@example.org,Business Traveler
2617,2022-08-15,4,Spa&Relax,Guided Tour,Buy might need,Whole Day,101.99,2,28,2022-09-12,1,Travel Agency,PayPal,2617,Elizabeth Williams,Female,Millennial,Married,gina09@example.net,Business Traveler
2618,2022-05-11,1,Culture,Self-Guided,Walk maybe,Half Day,77.02,10,25,2022-06-05,4,Mobile App,Transaction,2618,Charles Roy,Male,Gen X,Single,martinscott@example.org,Budget Traveler
2619,2022-06-25,3,Adventure,Guided Tour,Land change,Morning,35.9,8,11,2022-07-06,4,Mobile App,Transaction,2619,Katrina White,Female,Gen X,Married,ubaker@example.net,Budget Traveler
2620,2022-11-15,5,Gastronomy,Guided Tour,Police modern,Half Day,98.5,7,30,2022-12-15,3,Mobile App,Transaction,2620,Sean Robles,Male,Gen Z,Divorced,julia80@example.org,Family
2621,2022-04-03,5,Gastronomy,Guided Tour,Agent age,Half Day,119.52,6,25,2022-04-28,3,Travel Agency,Transaction,2621,Wayne Lucas,Male,Gen Z,Divorced,kathleenpatterson@example.org,Luxury Seeker
2622,2022-07-15,2,Sport,Group Tour,Set stop model,Personalized,156.74,2,24,2022-08-08,2,Mobile App,Card,2622,Donna Harvey,Female,Millennial,Divorced,osmith@example.net,Solo Traveler
2623,2022-02-26,4,Spa&Relax,Walking Tour,Section necessary,Whole Day,169.75,7,9,2022-03-07,1,Partner Site,Card,2623,Kelly Campbell,Male,Gen X,Widowed,wilsonkaren@example.com,Business Traveler
2624,2022-08-08,4,Spa&Relax,Self-Guided,Economic suddenly than,Evening,31.56,5,19,2022-08-27,4,Partner Site,Transaction,2624,Lauren Wyatt,Female,Millennial,Widowed,greenejennifer@example.net,Luxury Seeker
2625,2022-05-28,5,Gastronomy,Walking Tour,Employee peace area,Half Day,154.27,2,1,2022-05-29,4,Travel Agency,Transaction,2625,Michael Hunter,Male,Boomer,Single,callen@example.org,Luxury Seeker
2626,2022-05-09,6,Family,Group Tour,Everybody exist,Half Day,106.46,8,26,2022-06-04,2,Travel Agency,Card,2626,Melanie Keller,Male,Gen Z,Divorced,mckayanna@example.com,Budget Traveler
2627,2022-07-23,3,Adventure,Walking Tour,Stay agent,Evening,27.24,6,17,2022-08-09,1,Travel Agency,PayPal,2627,Alexander Wilson,Female,Gen X,Single,martinezangel@example.net,Solo Traveler
2628,2022-10-11,1,Culture,Guided Tour,Also quickly difference,Evening,134.84,8,3,2022-10-14,3,Mobile App,Card,2628,Casey Meyer,Female,Gen Z,Married,millerashley@example.org,Business Traveler
2629,2022-11-28,1,Culture,Group Tour,Memory country,Personalized,151.62,9,3,2022-12-01,2,Travel Agency,PayPal,2629,Robert Cochran MD,Female,Gen Z,Married,ssexton@example.com,Budget Traveler
2630,2022-01-28,6,Family,Group Tour,These painting practice various,Personalized,85.07,8,26,2022-02-23,1,Mobile App,Card,2630,Clayton Luna,Male,Gen X,Single,jenkinsbrett@example.net,Business Traveler
2631,2022-04-26,1,Culture,Bus Tour,Decide,Personalized,73.15,10,26,2022-05-22,4,Website,Card,2631,Virginia Clark,Female,Gen X,Single,mary66@example.org,Luxury Seeker
2632,2022-03-17,4,Spa&Relax,Guided Tour,Without hold seem,Half Day,64.35,3,20,2022-04-06,1,Partner Site,PayPal,2632,Heather Robinson,Male,Gen Z,Single,scottwheeler@example.net,Solo Traveler
2633,2022-08-09,6,Family,VIP Experience,List already foreign,Half Day,57.71,6,5,2022-08-14,4,Website,PayPal,2633,Suzanne Cruz,Female,Gen X,Widowed,lindseyanita@example.com,Family
2634,2022-05-23,2,Sport,Guided Tour,Operation receive,Evening,170.51,5,20,2022-06-12,2,Website,PayPal,2634,Alicia Martinez,Male,Gen X,Divorced,lindsay14@example.org,Budget Traveler
2635,2022-02-26,3,Adventure,VIP Experience,Still wear,Evening,37.91,3,4,2022-03-02,4,Website,Card,2635,Scott Romero,Male,Gen X,Married,mary51@example.org,Solo Traveler
2636,2022-01-02,4,Spa&Relax,Walking Tour,Hair hour main,Evening,190.23,2,5,2022-01-07,2,Partner Site,Card,2636,Brandi Stone,Male,Boomer,Divorced,chris85@example.com,Business Traveler
2637,2022-06-29,6,Family,Group Tour,Method rich company,Personalized,90.18,10,10,2022-07-09,2,Partner Site,Card,2637,Christopher Richards,Female,Gen Z,Widowed,fgomez@example.org,Luxury Seeker
2638,2022-10-23,4,Spa&Relax,Self-Guided,Where eight,Evening,34.35,9,29,2022-11-21,4,Partner Site,Card,2638,Katie Ramos,Female,Gen X,Single,jose14@example.net,Budget Traveler
2639,2022-05-10,3,Adventure,Self-Guided,Food,Half Day,132.01,2,28,2022-06-07,3,Travel Agency,Card,2639,Lindsey Nicholson,Female,Gen X,Married,asantiago@example.com,Family
2640,2022-04-30,1,Culture,Bus Tour,Generation approach,Evening,28.41,2,24,2022-05-24,2,Partner Site,Card,2640,Lisa Rivera,Female,Gen Z,Widowed,james66@example.org,Solo Traveler
2641,2022-05-16,1,Culture,VIP Experience,Some worry,Whole Day,151.94,7,3,2022-05-19,3,Website,PayPal,2641,Brandon Morrison,Male,Gen Z,Divorced,jonathan42@example.net,Budget Traveler
2642,2022-09-03,3,Adventure,Guided Tour,Our low,Whole Day,189.05,6,10,2022-09-13,1,Mobile App,Card,2642,Dr. Erin Holmes,Male,Boomer,Married,wbrown@example.org,Solo Traveler
2643,2022-07-25,2,Sport,Guided Tour,Fine because,Evening,79.83,5,11,2022-08-05,2,Travel Agency,Transaction,2643,Stacy Bernard,Female,Millennial,Single,mccartykaitlin@example.net,Solo Traveler
2644,2022-09-18,3,Adventure,Guided Tour,Sister agreement agency seat,Morning,82.43,4,12,2022-09-30,3,Mobile App,Transaction,2644,Mary Anderson,Male,Gen X,Single,robert25@example.org,Family
2645,2022-11-29,4,Spa&Relax,VIP Experience,Marriage hand center,Personalized,199.19,1,22,2022-12-21,4,Mobile App,Transaction,2645,John Green,Female,Boomer,Single,sharonbrown@example.com,Budget Traveler
2646,2022-09-15,2,Sport,VIP Experience,Everything level doctor,Personalized,131.1,6,16,2022-10-01,1,Website,Transaction,2646,Amanda Montes,Male,Gen X,Single,bcarrillo@example.com,Budget Traveler
2647,2022-09-30,3,Adventure,Walking Tour,Fall artist card school,Whole Day,122.76,4,25,2022-10-25,1,Partner Site,PayPal,2647,Marie Cooper,Male,Gen X,Single,tamara38@example.com,Budget Traveler
2648,2022-02-18,3,Adventure,VIP Experience,Report nor large,Half Day,44.76,3,21,2022-03-11,3,Partner Site,PayPal,2648,Elizabeth Walters,Female,Gen Z,Married,wilsonbruce@example.com,Business Traveler
2649,2022-07-22,6,Family,Walking Tour,Wait affect,Evening,147.33,2,18,2022-08-09,3,Travel Agency,Card,2649,Toni Villanueva,Female,Millennial,Divorced,hallpaul@example.org,Solo Traveler
2650,2022-04-13,3,Adventure,Self-Guided,Than personal player wait,Personalized,34.02,4,5,2022-04-18,4,Travel Agency,PayPal,2650,Shirley Jackson,Male,Gen Z,Single,zwilson@example.net,Business Traveler
2651,2022-06-15,6,Family,Group Tour,Magazine employee two,Half Day,69.51,6,21,2022-07-06,3,Partner Site,Card,2651,Benjamin Fowler,Male,Millennial,Married,jennifer11@example.com,Budget Traveler
2652,2022-11-05,3,Adventure,Self-Guided,Child,Evening,142.74,2,28,2022-12-03,3,Partner Site,Transaction,2652,Brandy Bowen,Male,Gen X,Divorced,marvinbell@example.com,Solo Traveler
2653,2022-04-05,3,Adventure,Group Tour,Simply media,Evening,78.55,7,17,2022-04-22,2,Travel Agency,Transaction,2653,Ryan Brown,Male,Gen X,Married,dedwards@example.org,Luxury Seeker
2654,2022-11-11,5,Gastronomy,Guided Tour,Measure outside,Evening,39.1,7,21,2022-12-02,4,Travel Agency,PayPal,2654,Andrew Ross,Female,Gen X,Married,rhodesmatthew@example.net,Budget Traveler
2655,2022-07-20,1,Culture,VIP Experience,Season various moment law,Whole Day,49.85,5,3,2022-07-23,2,Mobile App,Card,2655,Shannon Archer,Female,Gen X,Divorced,selenashields@example.com,Budget Traveler
2656,2022-05-27,1,Culture,VIP Experience,Tough wonder bank,Evening,78.6,9,22,2022-06-18,1,Travel Agency,Transaction,2656,Richard Cunningham,Female,Gen Z,Single,xschneider@example.net,Solo Traveler
2657,2022-04-20,3,Adventure,Group Tour,Spring instead,Evening,198.32,2,20,2022-05-10,2,Website,Card,2657,Hector Dunlap,Male,Millennial,Divorced,joshuahernandez@example.com,Solo Traveler
2658,2022-09-27,6,Family,Guided Tour,Anything both short,Whole Day,54.14,6,5,2022-10-02,1,Travel Agency,PayPal,2658,Brian Morales,Female,Millennial,Single,whitewayne@example.org,Business Traveler
2659,2022-05-08,5,Gastronomy,Group Tour,Government color anyone physical,Evening,22.17,2,12,2022-05-20,2,Website,Card,2659,Chad Caldwell,Male,Gen Z,Divorced,nelsonchristopher@example.com,Solo Traveler
2660,2022-11-30,1,Culture,Self-Guided,North allow and,Whole Day,127.97,6,22,2022-12-22,2,Mobile App,PayPal,2660,Elizabeth Bryant,Male,Gen X,Single,james33@example.org,Luxury Seeker
2661,2022-05-27,2,Sport,VIP Experience,Institution American fund,Evening,195.73,4,27,2022-06-23,4,Partner Site,PayPal,2661,Nicole Hall,Female,Millennial,Married,jefferypatel@example.org,Business Traveler
2662,2022-01-15,4,Spa&Relax,Guided Tour,Activity good society,Whole Day,43.24,8,11,2022-01-26,2,Mobile App,PayPal,2662,William Townsend,Male,Gen X,Married,ronnie83@example.org,Luxury Seeker
2663,2022-11-05,5,Gastronomy,Bus Tour,Discuss stay mouth,Whole Day,159.4,3,19,2022-11-24,4,Partner Site,Transaction,2663,Albert Fox,Male,Boomer,Widowed,hhenderson@example.net,Family
2664,2022-07-27,5,Gastronomy,Guided Tour,Everyone mission short,Evening,56.14,1,1,2022-07-28,1,Website,PayPal,2664,Douglas Reynolds,Male,Gen Z,Widowed,ashley35@example.org,Solo Traveler
2665,2022-12-28,6,Family,Guided Tour,Mission lot,Whole Day,165.21,2,5,2023-01-02,1,Mobile App,Card,2665,Christopher Holland,Male,Gen Z,Single,elizabethgilmore@example.org,Budget Traveler
2666,2022-02-08,2,Sport,VIP Experience,Catch point sell,Evening,72.7,3,1,2022-02-09,3,Travel Agency,Transaction,2666,John Espinoza,Female,Boomer,Divorced,candiceberger@example.com,Solo Traveler
2667,2022-10-24,1,Culture,Guided Tour,Back,Whole Day,164.99,3,23,2022-11-16,1,Travel Agency,Card,2667,Lisa Moore,Male,Millennial,Married,middletonroy@example.net,Family
2668,2022-07-03,4,Spa&Relax,Bus Tour,Down,Whole Day,162.75,2,19,2022-07-22,4,Partner Site,Transaction,2668,Gabriel Harris,Male,Gen Z,Married,hwilson@example.org,Luxury Seeker
2669,2022-08-18,4,Spa&Relax,VIP Experience,Challenge themselves watch,Whole Day,51.15,6,2,2022-08-20,4,Website,Transaction,2669,Miss Teresa Beasley,Male,Gen Z,Married,erogers@example.org,Family
2670,2022-07-25,4,Spa&Relax,Walking Tour,Store save,Evening,168.67,2,6,2022-07-31,2,Mobile App,PayPal,2670,Daniel Diaz,Male,Boomer,Single,christopherhamilton@example.net,Family
2671,2022-04-09,2,Sport,Self-Guided,Subject say,Morning,119.08,5,24,2022-05-03,1,Partner Site,PayPal,2671,Megan Lopez,Male,Millennial,Single,woodsvictor@example.net,Luxury Seeker
2672,2022-03-30,6,Family,VIP Experience,Appear,Morning,49.69,8,29,2022-04-28,2,Mobile App,Card,2672,John Jackson,Male,Boomer,Widowed,tyler83@example.com,Luxury Seeker
2673,2022-12-30,3,Adventure,Guided Tour,Painting something,Morning,109.9,8,15,2023-01-14,3,Travel Agency,PayPal,2673,Lisa Sanders,Male,Millennial,Married,xmcdowell@example.net,Budget Traveler
2674,2022-01-31,3,Adventure,Bus Tour,Together,Morning,144.95,3,12,2022-02-12,1,Mobile App,PayPal,2674,Darryl Smith,Male,Millennial,Divorced,rbrock@example.org,Business Traveler
2675,2022-02-07,3,Adventure,Group Tour,Table service ready,Whole Day,30.71,7,21,2022-02-28,1,Website,PayPal,2675,Ronald Castaneda,Male,Millennial,Married,amywilson@example.net,Solo Traveler
2676,2022-02-11,4,Spa&Relax,VIP Experience,Of,Whole Day,44.54,6,16,2022-02-27,4,Website,Card,2676,Kristina Blake,Male,Millennial,Married,tina94@example.net,Budget Traveler
2677,2022-11-10,4,Spa&Relax,Bus Tour,Company station,Morning,181.18,10,13,2022-11-23,1,Travel Agency,Card,2677,Kenneth Good,Male,Boomer,Single,jonathan41@example.org,Business Traveler
2678,2022-08-26,5,Gastronomy,Group Tour,Sea might light,Evening,164.6,10,24,2022-09-19,3,Website,PayPal,2678,Katherine Barron,Male,Gen Z,Widowed,hrios@example.com,Family
2679,2022-08-11,5,Gastronomy,Self-Guided,Speak nice throw,Morning,152.58,8,23,2022-09-03,4,Partner Site,PayPal,2679,Lisa Harris,Female,Gen Z,Widowed,isabella76@example.org,Budget Traveler
2680,2022-08-22,4,Spa&Relax,Walking Tour,Bar TV,Evening,49.77,2,22,2022-09-13,3,Travel Agency,PayPal,2680,Amanda Griffin,Male,Boomer,Married,kristinaallen@example.org,Solo Traveler
2681,2022-09-17,3,Adventure,Self-Guided,Result song involve family,Personalized,198.83,1,20,2022-10-07,3,Website,Transaction,2681,Cody Wright,Female,Gen X,Widowed,melissa15@example.com,Budget Traveler
2682,2022-03-17,2,Sport,Group Tour,Fine stage,Whole Day,68.43,4,1,2022-03-18,4,Partner Site,Card,2682,Lawrence Wilson,Male,Boomer,Widowed,beasleyanthony@example.net,Family
2683,2022-01-11,5,Gastronomy,Self-Guided,Forward shake,Whole Day,42.07,4,10,2022-01-21,4,Website,PayPal,2683,Christina Dixon,Male,Boomer,Divorced,qwilliams@example.org,Business Traveler
2684,2022-01-08,1,Culture,Walking Tour,Board senior carry,Whole Day,168.26,1,20,2022-01-28,1,Mobile App,Transaction,2684,Kimberly Sanchez,Male,Boomer,Single,smithleslie@example.com,Luxury Seeker
2685,2022-04-27,6,Family,Group Tour,Event shoulder,Half Day,25.77,9,12,2022-05-09,2,Partner Site,PayPal,2685,Andrea Chavez,Male,Gen Z,Divorced,annegarcia@example.org,Luxury Seeker
2686,2022-04-23,5,Gastronomy,VIP Experience,Professional can,Morning,29.52,6,23,2022-05-16,3,Website,Card,2686,Jessica Ross,Male,Boomer,Divorced,johnwang@example.org,Business Traveler
2687,2022-05-23,4,Spa&Relax,Walking Tour,Miss study,Half Day,28.4,1,23,2022-06-15,1,Mobile App,Card,2687,Evan Dudley,Male,Millennial,Widowed,christina05@example.com,Budget Traveler
2688,2022-10-07,2,Sport,Guided Tour,Detail data,Whole Day,127.87,5,24,2022-10-31,4,Travel Agency,Transaction,2688,David Moses,Male,Millennial,Widowed,olarson@example.net,Luxury Seeker
2689,2022-09-28,1,Culture,Self-Guided,Room front,Evening,123.58,8,3,2022-10-01,1,Travel Agency,Transaction,2689,Miss Beth Weber,Male,Boomer,Married,heather15@example.com,Solo Traveler
2690,2022-07-03,5,Gastronomy,Guided Tour,High hand,Whole Day,68.78,7,16,2022-07-19,4,Partner Site,Transaction,2690,David Morales,Female,Gen X,Single,douglas03@example.com,Luxury Seeker
2691,2022-11-27,4,Spa&Relax,Walking Tour,Image center,Morning,113.8,2,30,2022-12-27,4,Website,Transaction,2691,Mark Huff,Male,Gen X,Widowed,bentleyjamie@example.org,Budget Traveler
2692,2022-03-02,4,Spa&Relax,Bus Tour,Physical interest recently,Whole Day,138.78,8,16,2022-03-18,4,Travel Agency,PayPal,2692,Yolanda Garcia,Female,Gen X,Widowed,cartermatthew@example.com,Luxury Seeker
2693,2022-08-05,5,Gastronomy,Group Tour,Into ever,Half Day,92.98,10,15,2022-08-20,1,Website,PayPal,2693,David Hines,Female,Millennial,Single,emilyriddle@example.org,Budget Traveler
2694,2022-02-26,5,Gastronomy,Guided Tour,Price improve record,Half Day,147.4,9,16,2022-03-14,2,Partner Site,Card,2694,Patrick Mendez,Male,Gen X,Widowed,wagnerjessica@example.com,Luxury Seeker
2695,2022-03-18,2,Sport,VIP Experience,Short sister available,Whole Day,112.9,7,14,2022-04-01,2,Travel Agency,Card,2695,Jessica Ramirez,Male,Gen Z,Single,connorthomas@example.org,Business Traveler
2696,2022-02-20,2,Sport,Group Tour,Experience per,Evening,161.71,3,15,2022-03-07,3,Partner Site,Card,2696,Douglas Matthews,Female,Boomer,Divorced,christopherdavis@example.com,Business Traveler
2697,2022-02-10,4,Spa&Relax,VIP Experience,Section,Personalized,65.84,7,1,2022-02-11,2,Travel Agency,Transaction,2697,Brandon Sheppard,Male,Gen Z,Divorced,justin22@example.com,Solo Traveler
2698,2022-11-03,4,Spa&Relax,Self-Guided,Role increase community,Half Day,118.86,8,20,2022-11-23,2,Mobile App,PayPal,2698,Michael Hawkins,Female,Millennial,Married,qlee@example.org,Family
2699,2022-01-08,4,Spa&Relax,Self-Guided,Responsibility its,Morning,42.6,8,23,2022-01-31,2,Mobile App,Card,2699,Joel Brown,Male,Millennial,Single,rlee@example.net,Family
2700,2022-05-10,1,Culture,Walking Tour,Movie box,Morning,190.58,3,30,2022-06-09,3,Travel Agency,Transaction,2700,David Chase,Male,Gen X,Single,fmiller@example.net,Family
2701,2022-05-17,3,Adventure,Guided Tour,Training,Evening,136.8,1,20,2022-06-06,2,Partner Site,Card,2701,Sarah Collins,Female,Gen Z,Married,omar61@example.org,Luxury Seeker
2702,2022-08-26,2,Sport,Group Tour,Authority approach white,Whole Day,60.47,3,1,2022-08-27,4,Mobile App,Transaction,2702,Lynn Conley,Male,Gen X,Married,shawn40@example.net,Family
2703,2022-04-04,1,Culture,Guided Tour,Big writer modern,Whole Day,20.34,10,18,2022-04-22,3,Partner Site,Card,2703,Brandon Dennis,Male,Gen X,Married,stephanie46@example.org,Solo Traveler
2704,2022-11-16,2,Sport,VIP Experience,Must,Personalized,147.67,2,5,2022-11-21,1,Partner Site,Card,2704,Trevor Jones,Male,Gen Z,Single,richard50@example.org,Business Traveler
2705,2022-12-27,4,Spa&Relax,Group Tour,Wear theory,Morning,104.3,5,30,2023-01-26,1,Website,PayPal,2705,Susan Freeman,Male,Millennial,Single,richardrodgers@example.com,Business Traveler
2706,2022-06-17,6,Family,Walking Tour,Environmental director during,Whole Day,40.99,8,16,2022-07-03,1,Travel Agency,Transaction,2706,Suzanne Sullivan,Male,Millennial,Married,kathleen38@example.net,Business Traveler
2707,2022-03-31,3,Adventure,Self-Guided,National until,Evening,94.03,9,11,2022-04-11,3,Travel Agency,PayPal,2707,Sharon Sutton,Female,Gen X,Single,warrenandrea@example.com,Solo Traveler
2708,2022-05-10,2,Sport,Self-Guided,Rule,Morning,104.1,10,30,2022-06-09,3,Partner Site,PayPal,2708,Richard Hart,Male,Boomer,Divorced,danielparsons@example.net,Budget Traveler
2709,2022-05-25,4,Spa&Relax,Group Tour,Discover dinner,Morning,73.58,2,16,2022-06-10,1,Travel Agency,Card,2709,Amanda Allen,Male,Gen Z,Divorced,kimraymond@example.com,Budget Traveler
2710,2022-06-24,2,Sport,Guided Tour,Point current,Half Day,26.55,4,23,2022-07-17,4,Travel Agency,PayPal,2710,Paul Brooks,Male,Gen X,Married,rlopez@example.org,Business Traveler
2711,2022-05-07,1,Culture,VIP Experience,Subject site,Morning,176.11,2,24,2022-05-31,2,Mobile App,Card,2711,Catherine Lester,Male,Millennial,Divorced,elizabethcannon@example.net,Family
2712,2022-02-03,6,Family,Walking Tour,Cost time,Morning,152.6,7,22,2022-02-25,3,Mobile App,PayPal,2712,Charles Tapia,Male,Millennial,Married,lramsey@example.com,Solo Traveler
2713,2022-12-03,4,Spa&Relax,Group Tour,There anything serve,Half Day,39.01,8,29,2023-01-01,3,Website,PayPal,2713,Lindsey Santiago,Male,Boomer,Divorced,michael20@example.com,Family
2714,2022-08-11,1,Culture,Bus Tour,Should month range,Personalized,100.22,6,8,2022-08-19,3,Mobile App,Card,2714,Meagan Cameron,Female,Millennial,Single,kevin73@example.org,Budget Traveler
2715,2022-05-15,6,Family,VIP Experience,Book throughout result,Evening,24.1,6,23,2022-06-07,2,Partner Site,PayPal,2715,Alexa Lynn,Male,Gen Z,Single,gregorymills@example.com,Family
2716,2022-08-11,5,Gastronomy,Group Tour,Learn it song,Whole Day,101.97,2,25,2022-09-05,3,Website,Transaction,2716,Sherry Castillo,Male,Millennial,Single,cpowell@example.com,Budget Traveler
2717,2022-08-23,5,Gastronomy,Group Tour,Response population,Whole Day,74.57,2,24,2022-09-16,3,Mobile App,Transaction,2717,Kathleen Taylor,Female,Gen Z,Single,jonwall@example.com,Business Traveler
2718,2022-03-19,3,Adventure,VIP Experience,New professor reflect,Evening,145.24,7,3,2022-03-22,3,Partner Site,Card,2718,Brianna Brown,Male,Boomer,Single,stephanie65@example.com,Family
2719,2022-05-31,4,Spa&Relax,Bus Tour,Action market cause,Morning,163.19,4,19,2022-06-19,2,Mobile App,PayPal,2719,Margaret Jackson,Male,Gen X,Single,christopher51@example.net,Budget Traveler
2720,2022-06-02,6,Family,VIP Experience,Space production next,Half Day,198.43,6,25,2022-06-27,1,Partner Site,Transaction,2720,Leonard Cannon,Female,Gen X,Single,michellelee@example.com,Luxury Seeker
2721,2022-09-29,5,Gastronomy,Self-Guided,Evidence,Personalized,63.07,3,6,2022-10-05,2,Website,Transaction,2721,David Torres,Female,Boomer,Married,lopezbradley@example.com,Business Traveler
2722,2022-12-20,3,Adventure,Bus Tour,Wind ok prevent,Half Day,137.43,5,15,2023-01-04,2,Partner Site,Transaction,2722,Ronald Baird,Female,Millennial,Single,andrea09@example.org,Luxury Seeker
2723,2022-12-03,1,Culture,VIP Experience,Late these expect,Morning,34.36,9,21,2022-12-24,1,Travel Agency,Card,2723,Brian Arias,Female,Gen Z,Widowed,erin07@example.net,Family
2724,2022-01-26,5,Gastronomy,Self-Guided,Audience health,Morning,32.66,8,19,2022-02-14,2,Mobile App,Card,2724,Samantha Scott,Female,Millennial,Divorced,spencer11@example.net,Budget Traveler
2725,2022-06-23,2,Sport,VIP Experience,Mean seek,Evening,41.13,6,29,2022-07-22,3,Travel Agency,PayPal,2725,Rodney Dean,Male,Boomer,Married,leepatrick@example.org,Business Traveler
