Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
1943,2024-02-20,1,Culture,Walking Tour,Job evidence,Personalized,159.25,6,3,2024-02-23,1,Website,Card,1943,Patrick Morris,Female,Gen Z,Widowed,maria13@example.net,Solo Traveler
1944,2024-10-06,4,Spa&Relax,VIP Experience,Order,Half Day,108.21,1,30,2024-11-05,4,Partner Site,Transaction,1944,Michael Frazier,Male,Millennial,Widowed,zmooney@example.org,Family
1945,2024-03-15,4,Spa&Relax,Group Tour,Pattern mention even manage,Personalized,117.93,3,15,2024-03-30,4,Travel Agency,PayPal,1945,Thomas Kline,Male,Millennial,Married,keith55@example.org,Solo Traveler
1946,2024-07-06,1,Culture,Bus Tour,Trial resource successful,Personalized,138.02,6,13,2024-07-19,1,Website,PayPal,1946,Eric Davidson,Female,Boomer,Single,jeffharris@example.net,Solo Traveler
1947,2024-09-26,4,Spa&Relax,Group Tour,Employee,Evening,148.32,3,19,2024-10-15,4,Mobile App,PayPal,1947,Megan Davenport,Male,Millennial,Widowed,kevinmills@example.net,Budget Traveler
1948,2024-12-25,2,Sport,Bus Tour,Court best serve,Morning,183.61,10,11,2025-01-05,3,Travel Agency,Transaction,1948,Ronald Guzman,Female,Millennial,Widowed,mcole@example.net,Budget Traveler
1949,2024-05-20,5,Gastronomy,Group Tour,Authority happy try,Whole Day,101.13,1,27,2024-06-16,1,Mobile App,PayPal,1949,Kristen Ramsey,Male,Gen Z,Widowed,thomas47@example.net,Family
1950,2024-12-21,2,Sport,Guided Tour,Father goal,Evening,34.77,9,28,2025-01-18,3,Mobile App,PayPal,1950,Justin Warner,Male,Millennial,Married,holly21@example.com,Budget Traveler
1951,2024-03-19,4,Spa&Relax,VIP Experience,Huge enjoy court,Half Day,51.91,10,14,2024-04-02,1,Travel Agency,Transaction,1951,Melissa Moyer,Female,Gen X,Married,kimberly54@example.org,Solo Traveler
1952,2024-06-15,4,Spa&Relax,Guided Tour,Oil threat fire discover,Half Day,20.89,8,1,2024-06-16,1,Website,PayPal,1952,Claudia Moody,Male,Boomer,Divorced,melissa46@example.org,Business Traveler
1953,2024-05-06,6,Family,Guided Tour,Report another usually,Morning,44.94,9,30,2024-06-05,3,Website,Transaction,1953,Susan Moss,Male,Millennial,Widowed,virginiahoward@example.org,Business Traveler
1954,2024-08-13,2,Sport,Self-Guided,Bill question,Personalized,124.62,8,25,2024-09-07,1,Mobile App,Transaction,1954,Scott Blair,Female,Boomer,Divorced,joshua39@example.com,Business Traveler
1955,2024-01-27,6,Family,VIP Experience,Spring make consumer,Evening,99.31,2,2,2024-01-29,2,Mobile App,Card,1955,Charles Moreno,Female,Gen X,Married,lori97@example.org,Solo Traveler
1956,2024-11-09,2,Sport,Guided Tour,There they seven oil,Half Day,105.1,6,6,2024-11-15,3,Partner Site,Transaction,1956,Emily Owens,Male,Gen X,Divorced,rreed@example.net,Luxury Seeker
1957,2024-08-08,1,Culture,Group Tour,Agency fall,Whole Day,69.96,7,21,2024-08-29,1,Travel Agency,Transaction,1957,Ronald Valentine,Male,Gen X,Divorced,cynthia80@example.org,Solo Traveler
1958,2024-10-21,1,Culture,Self-Guided,They,Evening,141.95,8,19,2024-11-09,3,Mobile App,PayPal,1958,Travis Herring,Male,Millennial,Single,julie67@example.com,Business Traveler
1959,2024-01-01,5,Gastronomy,Self-Guided,Language huge other,Half Day,196.19,3,14,2024-01-15,4,Travel Agency,Transaction,1959,Wendy Stevens,Female,Gen X,Widowed,alexissandoval@example.org,Business Traveler
1960,2024-04-07,6,Family,Self-Guided,Later grow agency within,Whole Day,37.46,5,30,2024-05-07,3,Travel Agency,PayPal,1960,Gregory Wood,Male,Gen Z,Married,michaelcrane@example.org,Family
1961,2024-02-10,1,Culture,VIP Experience,Allow people,Morning,192.43,10,17,2024-02-27,1,Partner Site,Card,1961,Cody Brown,Female,Millennial,Divorced,ocross@example.net,Budget Traveler
1962,2024-12-20,6,Family,Guided Tour,Top ground drop,Evening,128.17,6,10,2024-12-30,4,Partner Site,Card,1962,Connie Martinez,Female,Gen Z,Widowed,gmolina@example.org,Solo Traveler
1963,2024-09-30,1,Culture,Group Tour,Crime all red,Half Day,91.99,6,5,2024-10-05,4,Partner Site,Transaction,1963,Lisa Reyes,Male,Gen Z,Widowed,moralesleslie@example.com,Luxury Seeker
1964,2024-06-22,6,Family,Walking Tour,Interview suggest,Evening,24.76,4,20,2024-07-12,4,Partner Site,Card,1964,Cory Thompson,Male,Boomer,Widowed,zchapman@example.org,Luxury Seeker
1965,2024-08-18,2,Sport,Walking Tour,Hundred social,Personalized,105.44,4,11,2024-08-29,4,Website,Transaction,1965,Daniel Haynes,Female,Millennial,Married,jennifer61@example.org,Solo Traveler
1966,2024-05-20,5,Gastronomy,VIP Experience,Growth million,Personalized,116.03,2,30,2024-06-19,2,Travel Agency,Card,1966,David Bell,Male,Gen Z,Single,spaul@example.com,Luxury Seeker
1967,2024-07-22,6,Family,Self-Guided,Kid million,Half Day,138.89,1,29,2024-08-20,3,Website,Card,1967,Keith Dixon,Male,Gen X,Widowed,aguilarcharles@example.net,Business Traveler
1968,2024-06-28,6,Family,Self-Guided,Standard something,Personalized,145.65,7,10,2024-07-08,4,Website,PayPal,1968,Rebecca Graham,Male,Boomer,Widowed,wharris@example.org,Luxury Seeker
1969,2024-03-02,3,Adventure,Walking Tour,Ahead community hot,Morning,134.1,5,27,2024-03-29,1,Travel Agency,PayPal,1969,Andres Campos,Female,Gen X,Widowed,athompson@example.org,Solo Traveler
1970,2024-11-27,3,Adventure,Self-Guided,As situation,Evening,115.86,2,15,2024-12-12,1,Travel Agency,Transaction,1970,John Ferguson,Female,Boomer,Widowed,wjordan@example.net,Family
1971,2024-07-10,6,Family,Guided Tour,Build,Personalized,40.46,9,9,2024-07-19,3,Website,Transaction,1971,Erica Torres,Female,Gen X,Divorced,khernandez@example.com,Budget Traveler
1972,2024-09-25,4,Spa&Relax,Group Tour,Would behavior standard,Evening,30.75,8,25,2024-10-20,2,Website,Card,1972,Allison Stewart,Female,Boomer,Widowed,robertvasquez@example.com,Luxury Seeker
1973,2024-07-03,6,Family,Bus Tour,Participant year,Whole Day,38.76,10,6,2024-07-09,4,Website,PayPal,1973,James Webb,Male,Gen Z,Divorced,debbiecampos@example.com,Budget Traveler
1974,2024-08-21,6,Family,Self-Guided,Student continue to,Whole Day,125.96,9,26,2024-09-16,2,Partner Site,Card,1974,Michelle Franco,Female,Millennial,Married,ralphkramer@example.org,Solo Traveler
1975,2024-01-18,3,Adventure,Self-Guided,Industry however,Whole Day,38.98,8,14,2024-02-01,4,Travel Agency,Card,1975,Danielle Russell,Female,Millennial,Single,zcampos@example.org,Family
1976,2024-10-29,1,Culture,Walking Tour,Happy force movie,Whole Day,173.72,9,12,2024-11-10,3,Mobile App,PayPal,1976,Mary Duncan,Male,Boomer,Married,larry06@example.com,Luxury Seeker
1977,2024-09-25,6,Family,VIP Experience,Wonder wear child,Half Day,82.04,8,13,2024-10-08,2,Travel Agency,Card,1977,Timothy Johnson,Female,Gen Z,Married,kennedystephen@example.net,Budget Traveler
1978,2024-02-23,6,Family,Bus Tour,Major letter water,Half Day,188.18,3,20,2024-03-14,2,Mobile App,PayPal,1978,Tina Stephens,Male,Boomer,Single,curtissarah@example.net,Solo Traveler
1979,2024-02-24,4,Spa&Relax,VIP Experience,Both let,Whole Day,75.24,4,17,2024-03-12,3,Partner Site,Transaction,1979,Angela White,Female,Gen Z,Widowed,rhamilton@example.net,Family
1980,2024-07-23,5,Gastronomy,Bus Tour,Focus look,Personalized,123.58,5,25,2024-08-17,1,Website,Transaction,1980,Carla Wright,Male,Boomer,Single,sarah20@example.net,Solo Traveler
1981,2024-07-29,3,Adventure,Bus Tour,Information single see,Personalized,143.07,8,29,2024-08-27,4,Mobile App,Transaction,1981,John Solomon,Female,Boomer,Single,kevin24@example.net,Solo Traveler
1982,2024-02-26,1,Culture,Bus Tour,College meeting place top,Morning,186.94,6,17,2024-03-14,1,Mobile App,Card,1982,Julie Mendoza,Female,Gen Z,Divorced,blackjennifer@example.com,Luxury Seeker
1983,2024-12-03,2,Sport,Self-Guided,Way government friend,Personalized,149.97,3,20,2024-12-23,4,Travel Agency,Transaction,1983,Brian Nelson,Female,Boomer,Widowed,stevenpayne@example.com,Family
1984,2024-11-14,2,Sport,Group Tour,Film else offer,Half Day,41.45,2,26,2024-12-10,4,Website,Transaction,1984,Daniel Ramirez,Female,Boomer,Single,dadams@example.net,Business Traveler
1985,2024-10-01,3,Adventure,VIP Experience,Clear pull,Whole Day,191.84,10,11,2024-10-12,4,Travel Agency,Transaction,1985,Kelly Pearson,Male,Gen X,Married,madisonclark@example.com,Luxury Seeker
1986,2024-11-20,1,Culture,VIP Experience,Maybe investment off,Whole Day,58.47,3,29,2024-12-19,3,Travel Agency,Card,1986,Leah Parker,Female,Gen Z,Widowed,tamara63@example.com,Budget Traveler
1987,2024-12-01,2,Sport,VIP Experience,Operation state quite debate,Personalized,105.05,3,17,2024-12-18,2,Travel Agency,Card,1987,Thomas Cline,Male,Gen Z,Single,cpearson@example.com,Solo Traveler
1988,2024-09-24,5,Gastronomy,Bus Tour,Accept question,Whole Day,148.0,1,3,2024-09-27,3,Partner Site,PayPal,1988,Christopher Castillo,Male,Millennial,Divorced,thomas27@example.org,Solo Traveler
1989,2024-01-29,5,Gastronomy,Walking Tour,Guy article,Whole Day,75.73,8,5,2024-02-03,1,Travel Agency,Transaction,1989,Patricia Ballard,Male,Boomer,Divorced,jaclynboyer@example.net,Luxury Seeker
1990,2024-01-14,6,Family,Group Tour,Student sit either clearly,Half Day,107.16,3,10,2024-01-24,2,Mobile App,Transaction,1990,Allen Riley,Male,Millennial,Widowed,xbyrd@example.org,Business Traveler
1991,2024-05-05,4,Spa&Relax,Self-Guided,Station discuss,Personalized,155.4,4,19,2024-05-24,3,Website,Transaction,1991,David Hayes,Female,Gen X,Single,scottclay@example.org,Solo Traveler
1992,2024-09-08,6,Family,VIP Experience,Add reality,Morning,35.52,6,10,2024-09-18,1,Website,Transaction,1992,Jo Evans,Male,Gen Z,Widowed,hurstlisa@example.com,Budget Traveler
1993,2024-02-08,4,Spa&Relax,VIP Experience,Ok stock natural,Evening,196.73,1,30,2024-03-09,1,Partner Site,PayPal,1993,Oscar Huang,Male,Millennial,Divorced,ugalvan@example.org,Luxury Seeker
1994,2024-06-16,6,Family,Self-Guided,Rock sound,Personalized,86.8,1,29,2024-07-15,1,Website,Transaction,1994,Roy Nelson,Female,Gen X,Divorced,scottryan@example.net,Business Traveler
1995,2024-12-11,4,Spa&Relax,Self-Guided,Play Mr thousand probably,Half Day,34.0,7,4,2024-12-15,1,Partner Site,PayPal,1995,Vicki Jennings,Male,Millennial,Single,kpeterson@example.org,Luxury Seeker
1996,2024-05-03,1,Culture,Group Tour,Plant paper pressure,Morning,183.34,1,28,2024-05-31,1,Travel Agency,PayPal,1996,April Miller,Female,Boomer,Single,michellegonzalez@example.org,Business Traveler
1997,2024-10-04,4,Spa&Relax,Bus Tour,Born success identify,Whole Day,70.23,7,3,2024-10-07,2,Partner Site,Card,1997,Cody Hurst DDS,Female,Gen X,Single,edward11@example.net,Luxury Seeker
1998,2024-12-29,5,Gastronomy,Walking Tour,Relationship feel note,Whole Day,117.0,10,9,2025-01-07,4,Website,Card,1998,Pamela Cruz,Male,Gen X,Divorced,ubailey@example.net,Budget Traveler
1999,2024-10-25,4,Spa&Relax,Guided Tour,Story out,Personalized,185.47,4,3,2024-10-28,4,Travel Agency,Card,1999,Jennifer Tucker DVM,Male,Boomer,Widowed,caroldelacruz@example.net,Luxury Seeker
2000,2024-12-04,1,Culture,VIP Experience,Major great,Whole Day,126.87,4,8,2024-12-12,2,Partner Site,Transaction,2000,Christy Conway,Female,Gen X,Widowed,montesjohn@example.com,Budget Traveler
2001,2024-01-30,4,Spa&Relax,Walking Tour,Face indicate,Whole Day,81.63,3,22,2024-02-21,1,Travel Agency,Card,2001,Timothy Bryant,Male,Millennial,Single,ljones@example.net,Solo Traveler
2002,2024-01-19,3,Adventure,Bus Tour,Like girl,Morning,73.37,3,26,2024-02-14,3,Travel Agency,Card,2002,Kelly Lynch,Male,Gen X,Single,davenportfrank@example.net,Budget Traveler
2003,2024-10-25,6,Family,VIP Experience,One politics a,Personalized,172.51,8,8,2024-11-02,3,Travel Agency,PayPal,2003,Dawn Grant,Male,Gen Z,Divorced,ckrueger@example.org,Luxury Seeker
2004,2024-10-08,1,Culture,Self-Guided,Long,Morning,132.11,2,26,2024-11-03,2,Partner Site,Card,2004,Elizabeth Jordan,Male,Millennial,Married,cameronjoseph@example.org,Budget Traveler
2005,2024-09-29,3,Adventure,Guided Tour,See recent,Personalized,185.73,4,4,2024-10-03,1,Travel Agency,Card,2005,Hannah Hernandez,Male,Millennial,Single,qjohnson@example.org,Business Traveler
2006,2024-09-15,1,Culture,Bus Tour,Military eat others,Half Day,38.99,3,26,2024-10-11,3,Mobile App,Card,2006,Lauren Castillo,Male,Millennial,Divorced,parkerjeffrey@example.net,Budget Traveler
2007,2024-07-29,6,Family,VIP Experience,Movie ok,Half Day,121.89,5,19,2024-08-17,2,Travel Agency,PayPal,2007,Alyssa Meyers,Female,Millennial,Married,mwright@example.net,Family
2008,2024-09-07,6,Family,Group Tour,Mr,Whole Day,128.17,7,11,2024-09-18,1,Website,Card,2008,Amber Diaz,Female,Gen X,Widowed,josephaustin@example.org,Budget Traveler
2009,2024-08-25,6,Family,Group Tour,Skin option trouble,Evening,92.45,9,20,2024-09-14,1,Mobile App,PayPal,2009,Andrew Randolph,Male,Gen X,Widowed,bobby39@example.org,Luxury Seeker
2010,2024-08-22,1,Culture,Walking Tour,Admit buy,Personalized,177.7,10,28,2024-09-19,1,Partner Site,PayPal,2010,Pamela Robinson,Male,Gen X,Married,chodge@example.org,Luxury Seeker
2011,2024-10-30,2,Sport,Self-Guided,Artist interview level,Evening,123.05,8,6,2024-11-05,2,Website,PayPal,2011,Kathleen Kennedy,Female,Millennial,Divorced,sally10@example.net,Luxury Seeker
2012,2024-11-13,5,Gastronomy,Self-Guided,End say word,Whole Day,180.11,6,25,2024-12-08,3,Website,Transaction,2012,Lauren Dixon DDS,Male,Boomer,Widowed,qcalhoun@example.com,Family
2013,2024-03-14,5,Gastronomy,Group Tour,Republican,Evening,98.18,4,4,2024-03-18,4,Partner Site,Transaction,2013,Anthony Page,Male,Millennial,Widowed,dudleymichael@example.com,Luxury Seeker
2014,2024-12-01,4,Spa&Relax,Group Tour,Garden main,Morning,139.24,10,29,2024-12-30,1,Website,Transaction,2014,Robert Ellison,Female,Boomer,Married,richard94@example.com,Business Traveler
2015,2024-03-11,6,Family,Walking Tour,Girl computer item,Personalized,132.49,8,12,2024-03-23,2,Travel Agency,PayPal,2015,Scott Collins,Male,Gen Z,Single,justinquinn@example.net,Business Traveler
2016,2024-01-07,5,Gastronomy,Self-Guided,Sister start realize,Morning,128.57,10,3,2024-01-10,4,Partner Site,Card,2016,Paul Sanders,Male,Gen X,Single,gina30@example.com,Luxury Seeker
2017,2024-03-24,1,Culture,Guided Tour,Against wish,Morning,91.2,3,21,2024-04-14,4,Partner Site,Transaction,2017,Daniel Bryant,Male,Gen Z,Widowed,johnnelson@example.com,Solo Traveler
2018,2024-07-17,6,Family,VIP Experience,Dark her feel,Personalized,34.94,8,12,2024-07-29,1,Partner Site,Transaction,2018,Renee Shelton,Male,Gen X,Widowed,johnny81@example.org,Business Traveler
2019,2024-05-02,3,Adventure,Self-Guided,Nearly not can,Whole Day,176.5,7,14,2024-05-16,4,Partner Site,PayPal,2019,Benjamin Jordan,Male,Gen Z,Married,laguirre@example.net,Luxury Seeker
2020,2024-04-05,5,Gastronomy,Bus Tour,Where form,Half Day,53.59,5,15,2024-04-20,1,Website,PayPal,2020,Kayla Roman,Female,Millennial,Single,amandajuarez@example.net,Family
2021,2024-07-15,5,Gastronomy,Guided Tour,Argue war put,Morning,176.49,8,1,2024-07-16,2,Travel Agency,PayPal,2021,Brenda Montgomery,Male,Boomer,Divorced,russellholden@example.com,Family
2022,2024-02-28,6,Family,Bus Tour,Seat under,Evening,160.89,8,18,2024-03-17,4,Mobile App,Transaction,2022,Tim Wagner,Male,Millennial,Single,karencharles@example.net,Luxury Seeker
2023,2024-12-07,2,Sport,Group Tour,Support those,Personalized,183.06,6,1,2024-12-08,1,Travel Agency,PayPal,2023,Benjamin Morris,Female,Gen Z,Divorced,christophermurphy@example.com,Family
2024,2024-12-07,4,Spa&Relax,Guided Tour,What pass,Morning,30.23,4,22,2024-12-29,3,Travel Agency,PayPal,2024,Robert Chen,Female,Gen Z,Married,anita37@example.org,Family
2025,2024-11-19,5,Gastronomy,Guided Tour,Watch accept,Personalized,193.3,8,5,2024-11-24,2,Website,Card,2025,Christopher Beard,Female,Gen X,Single,hinesmelissa@example.net,Solo Traveler
2026,2024-09-20,1,Culture,VIP Experience,Difference,Morning,55.86,3,7,2024-09-27,1,Mobile App,Transaction,2026,Dr. Jeffery Gonzalez,Male,Millennial,Married,ofleming@example.net,Budget Traveler
2027,2024-04-13,5,Gastronomy,Bus Tour,Office offer reality,Evening,190.47,6,22,2024-05-05,4,Website,Transaction,2027,Kayla Acosta,Female,Boomer,Divorced,jesusevans@example.org,Family
2028,2024-02-01,6,Family,Bus Tour,Adult state,Half Day,135.76,1,26,2024-02-27,2,Travel Agency,Transaction,2028,Larry Olsen,Female,Millennial,Divorced,bryantelizabeth@example.com,Family
2029,2024-09-12,1,Culture,Walking Tour,Course quickly current,Morning,148.52,2,27,2024-10-09,1,Partner Site,Card,2029,Mark Marshall,Male,Boomer,Widowed,zoconnor@example.org,Luxury Seeker
2030,2024-08-28,2,Sport,VIP Experience,Stuff,Personalized,79.68,6,1,2024-08-29,3,Mobile App,PayPal,2030,Amy Vincent,Female,Boomer,Widowed,lisa27@example.com,Family
2031,2024-11-14,5,Gastronomy,Bus Tour,Provide attorney security,Evening,156.08,1,29,2024-12-13,3,Mobile App,Transaction,2031,Andrea Davis,Female,Gen X,Widowed,tthomas@example.org,Solo Traveler
2032,2024-02-07,5,Gastronomy,Bus Tour,Writer include place,Morning,165.71,6,3,2024-02-10,2,Mobile App,Transaction,2032,Ryan Harrison Jr.,Female,Boomer,Married,ryan49@example.net,Family
2033,2024-11-05,3,Adventure,Group Tour,Property recognize go,Morning,166.03,10,14,2024-11-19,4,Website,PayPal,2033,Jill Clark,Female,Millennial,Divorced,allisonbetty@example.com,Business Traveler
2034,2024-10-03,5,Gastronomy,Guided Tour,Base standard,Morning,141.87,8,19,2024-10-22,1,Partner Site,Transaction,2034,Chelsea Lee,Female,Gen X,Married,thompsonkara@example.com,Solo Traveler
2035,2024-03-10,5,Gastronomy,Bus Tour,Society system,Personalized,25.58,6,15,2024-03-25,4,Partner Site,Transaction,2035,John Watson,Male,Gen X,Divorced,omills@example.net,Business Traveler
2036,2024-04-23,4,Spa&Relax,Guided Tour,Type challenge yourself big,Half Day,110.89,10,1,2024-04-24,1,Mobile App,Transaction,2036,Mary Ramsey,Female,Gen Z,Single,lee61@example.org,Business Traveler
2037,2024-07-05,5,Gastronomy,Bus Tour,Maintain certain position,Half Day,187.96,8,30,2024-08-04,3,Website,Card,2037,James Murray,Male,Boomer,Divorced,trandavid@example.net,Luxury Seeker
2038,2024-10-17,1,Culture,Self-Guided,There right give,Personalized,192.27,2,22,2024-11-08,3,Mobile App,Transaction,2038,Denise Murphy,Male,Boomer,Single,rsmith@example.com,Budget Traveler
2039,2024-06-02,1,Culture,VIP Experience,Not,Evening,148.37,8,22,2024-06-24,4,Website,Transaction,2039,Christopher Ortiz,Female,Boomer,Widowed,njones@example.net,Budget Traveler
2040,2024-09-14,5,Gastronomy,VIP Experience,Administration size short,Evening,54.86,2,20,2024-10-04,2,Website,Card,2040,Deborah French,Male,Millennial,Married,henrymiller@example.org,Business Traveler
2041,2024-07-07,4,Spa&Relax,Self-Guided,Summer former,Evening,165.94,3,29,2024-08-05,4,Travel Agency,Card,2041,Willie Heath,Male,Boomer,Widowed,shafferthomas@example.com,Solo Traveler
2042,2024-03-04,3,Adventure,Walking Tour,Feeling own yeah,Whole Day,122.62,7,15,2024-03-19,2,Website,PayPal,2042,Lorraine Fernandez,Female,Boomer,Single,christine88@example.org,Luxury Seeker
2043,2024-06-10,3,Adventure,Group Tour,Treatment,Morning,118.2,9,5,2024-06-15,1,Mobile App,Transaction,2043,James Allen,Male,Millennial,Divorced,rodriguezandrea@example.org,Solo Traveler
2044,2024-07-18,6,Family,Group Tour,If those who,Evening,160.1,5,25,2024-08-12,4,Mobile App,PayPal,2044,Sandra Love,Female,Boomer,Married,ddavis@example.org,Solo Traveler
2045,2024-03-04,5,Gastronomy,VIP Experience,Well foreign black,Personalized,85.07,5,13,2024-03-17,1,Travel Agency,Card,2045,Tyler Browning,Male,Millennial,Widowed,cberry@example.com,Family
2046,2024-09-15,3,Adventure,Group Tour,Bill state,Half Day,80.52,4,20,2024-10-05,1,Partner Site,Card,2046,Carly Cook,Male,Gen X,Divorced,yperez@example.org,Family
2047,2024-10-04,5,Gastronomy,Self-Guided,Wish our south,Evening,163.46,3,12,2024-10-16,4,Website,Transaction,2047,Joshua Gonzalez,Male,Millennial,Widowed,david84@example.org,Family
2048,2024-02-08,4,Spa&Relax,Group Tour,Accept,Whole Day,21.44,8,18,2024-02-26,1,Mobile App,Transaction,2048,Laura Smith,Female,Millennial,Divorced,kevin38@example.com,Business Traveler
2049,2024-02-11,2,Sport,Self-Guided,Window blue read,Morning,111.88,2,4,2024-02-15,1,Website,Card,2049,Ashley Bean,Male,Boomer,Single,dianehaas@example.net,Family
2050,2024-05-04,3,Adventure,Bus Tour,Senior television,Whole Day,180.11,10,25,2024-05-29,1,Website,PayPal,2050,Cody Arroyo,Male,Boomer,Divorced,rhodeslaura@example.org,Business Traveler
2051,2024-12-12,2,Sport,Self-Guided,Reason under them,Personalized,171.98,5,15,2024-12-27,4,Mobile App,PayPal,2051,Zachary Haynes,Male,Gen X,Widowed,patricia51@example.com,Luxury Seeker
2052,2024-06-18,6,Family,Self-Guided,Receive crime project,Personalized,59.74,2,15,2024-07-03,2,Website,Transaction,2052,Rachel Collins,Male,Millennial,Single,andrew26@example.org,Business Traveler
2053,2024-08-15,5,Gastronomy,VIP Experience,Summer fight marriage,Morning,53.73,3,3,2024-08-18,3,Travel Agency,Card,2053,Kevin Morris,Male,Millennial,Divorced,holmessherri@example.net,Budget Traveler
2054,2024-11-09,4,Spa&Relax,Group Tour,Finally grow understand majority,Half Day,86.78,2,20,2024-11-29,4,Website,Transaction,2054,Scott Mercer,Male,Boomer,Single,jessica63@example.net,Budget Traveler
2055,2024-05-24,4,Spa&Relax,Group Tour,Letter indicate,Half Day,42.95,3,27,2024-06-20,4,Travel Agency,Transaction,2055,Ryan Allison,Male,Boomer,Single,andrew39@example.net,Business Traveler
2056,2024-02-05,5,Gastronomy,Group Tour,Government according state,Evening,194.8,5,13,2024-02-18,1,Website,Transaction,2056,Sandra Wells,Male,Gen Z,Married,lindsey94@example.org,Family
2057,2024-02-01,6,Family,Bus Tour,Significant listen,Personalized,164.56,1,4,2024-02-05,2,Partner Site,Transaction,2057,Stephanie Jones,Male,Boomer,Divorced,wknight@example.net,Family
2058,2024-11-26,2,Sport,Walking Tour,Main body large,Morning,165.7,8,16,2024-12-12,2,Mobile App,PayPal,2058,William Watts,Female,Millennial,Single,jonesbrandon@example.net,Business Traveler
2059,2024-04-13,2,Sport,VIP Experience,Again husband,Whole Day,39.73,2,5,2024-04-18,2,Mobile App,Card,2059,Sarah Zuniga,Female,Millennial,Widowed,sgonzalez@example.net,Budget Traveler
2060,2024-07-09,4,Spa&Relax,Walking Tour,Plant under,Half Day,76.26,8,11,2024-07-20,1,Travel Agency,PayPal,2060,Charles Brooks,Female,Boomer,Single,stephencrawford@example.net,Budget Traveler
2061,2024-01-20,6,Family,Group Tour,Picture long,Whole Day,58.6,2,14,2024-02-03,4,Website,Card,2061,Joshua Randolph,Male,Millennial,Widowed,oglenn@example.net,Family
2062,2024-12-07,5,Gastronomy,VIP Experience,Away action,Morning,199.76,8,24,2024-12-31,4,Website,Transaction,2062,Jacqueline Lucas,Male,Gen Z,Married,jameslambert@example.net,Solo Traveler
2063,2024-11-13,5,Gastronomy,VIP Experience,Rest as could apply,Whole Day,139.44,3,5,2024-11-18,1,Mobile App,Transaction,2063,Erica Reynolds DDS,Female,Gen Z,Divorced,steven91@example.net,Solo Traveler
2064,2024-10-12,3,Adventure,Walking Tour,Not difference behind even,Half Day,50.34,7,15,2024-10-27,2,Mobile App,Transaction,2064,Dr. Suzanne Russell,Female,Gen X,Divorced,ramirezjohn@example.org,Luxury Seeker
2065,2024-07-21,3,Adventure,Bus Tour,Later money,Evening,20.65,3,19,2024-08-09,1,Travel Agency,Transaction,2065,Sean Key,Male,Millennial,Divorced,christophermurillo@example.org,Business Traveler
2066,2024-06-18,1,Culture,Group Tour,Similar hear,Morning,155.69,10,23,2024-07-11,1,Mobile App,PayPal,2066,Roberta Church,Male,Gen X,Divorced,kellycindy@example.org,Family
2067,2024-11-28,2,Sport,Group Tour,Care happy collection,Personalized,174.46,4,23,2024-12-21,3,Mobile App,Transaction,2067,Sandra Rivera,Female,Boomer,Married,bpage@example.org,Business Traveler
2068,2024-09-18,3,Adventure,Guided Tour,Think race,Whole Day,150.73,7,12,2024-09-30,4,Partner Site,Transaction,2068,Curtis Freeman,Female,Millennial,Widowed,wsilva@example.net,Solo Traveler
2069,2024-05-24,3,Adventure,Self-Guided,Bed space send provide,Whole Day,85.45,8,13,2024-06-06,1,Travel Agency,Card,2069,Margaret Young,Female,Boomer,Single,nrodriguez@example.org,Luxury Seeker
2070,2024-07-17,1,Culture,Bus Tour,Others with,Half Day,45.14,4,24,2024-08-10,4,Mobile App,Transaction,2070,Christopher Spears,Female,Gen X,Single,zgriffin@example.org,Family
2071,2024-06-09,4,Spa&Relax,Group Tour,About,Personalized,139.02,9,20,2024-06-29,2,Mobile App,Card,2071,Susan Wilson,Female,Gen X,Divorced,georgekaren@example.com,Budget Traveler
2072,2024-04-23,6,Family,Bus Tour,Spend first product,Evening,75.56,1,17,2024-05-10,3,Travel Agency,Card,2072,Lisa House,Female,Gen X,Married,williamsmargaret@example.net,Budget Traveler
2073,2024-05-19,2,Sport,Guided Tour,Question,Personalized,175.42,9,21,2024-06-09,4,Travel Agency,Card,2073,Devin Bates,Male,Gen X,Divorced,robert64@example.org,Business Traveler
2074,2024-07-30,6,Family,Bus Tour,First,Evening,184.52,5,6,2024-08-05,4,Mobile App,Card,2074,Catherine Mitchell,Male,Boomer,Married,beth20@example.com,Business Traveler
2075,2024-06-10,6,Family,Self-Guided,Art dream interview,Whole Day,74.5,1,23,2024-07-03,2,Mobile App,PayPal,2075,Tina Jefferson,Male,Gen X,Married,mriddle@example.org,Luxury Seeker
2076,2024-09-15,4,Spa&Relax,Walking Tour,Writer around,Whole Day,78.06,9,8,2024-09-23,1,Travel Agency,PayPal,2076,Andrea Dixon,Female,Gen Z,Married,mark40@example.net,Family
2077,2024-07-28,4,Spa&Relax,Group Tour,Executive sit PM,Evening,56.61,9,19,2024-08-16,4,Website,Card,2077,Dana King,Male,Boomer,Divorced,gordonlouis@example.net,Luxury Seeker
2078,2024-03-21,3,Adventure,Bus Tour,Within explain between,Evening,20.65,1,5,2024-03-26,1,Partner Site,Transaction,2078,Jeffery Rose,Female,Boomer,Married,danielle37@example.net,Budget Traveler
