Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
2090,2023-07-17,4,Spa&Relax,Bus Tour,Several,Half Day,173.37,2,9,2023-07-26,1,Mobile App,Card,2090,Thomas Brady,Female,Millennial,Divorced,rlin@example.org,Solo Traveler
2091,2023-03-02,3,Adventure,Walking Tour,Rate finish,Personalized,51.05,4,5,2023-03-07,1,Mobile App,Transaction,2091,Andrew Johnson,Female,Gen X,Single,andrewrichards@example.net,Luxury Seeker
2092,2023-08-18,6,Family,Self-Guided,Ball song at,Evening,64.43,7,7,2023-08-25,2,Travel Agency,Transaction,2092,Heidi Sandoval,Male,Boomer,Widowed,tmays@example.com,Budget Traveler
2093,2023-02-09,5,Gastronomy,Guided Tour,Lot past,Half Day,173.8,3,9,2023-02-18,3,Partner Site,Transaction,2093,Marissa Thompson,Male,Gen Z,Married,wwagner@example.org,Family
2094,2023-05-30,6,Family,VIP Experience,Ready laugh likely,Personalized,72.27,1,1,2023-05-31,4,Website,Transaction,2094,William Martin,Female,Gen Z,Married,wardmaria@example.net,Business Traveler
2095,2023-01-12,2,Sport,Bus Tour,Group six these,Whole Day,143.45,5,18,2023-01-30,4,Website,Card,2095,Alexa Page,Female,Gen Z,Single,llopez@example.org,Luxury Seeker
2096,2023-07-08,5,Gastronomy,Guided Tour,Carry,Evening,84.88,7,26,2023-08-03,3,Partner Site,Card,2096,Michael Chavez,Female,Gen Z,Divorced,jennifer81@example.com,Family
2097,2023-04-09,6,Family,Group Tour,Require we,Whole Day,149.84,6,1,2023-04-10,4,Travel Agency,PayPal,2097,Clifford Wilson,Male,Gen Z,Single,aprilwiggins@example.net,Family
2098,2023-05-03,1,Culture,Bus Tour,Economy pay,Personalized,82.36,2,16,2023-05-19,1,Website,Card,2098,Robert Lee,Male,Boomer,Widowed,rodriguezamanda@example.org,Family
2099,2023-01-21,2,Sport,Self-Guided,Set century,Morning,152.76,3,29,2023-02-19,4,Travel Agency,PayPal,2099,Mike Parks,Female,Gen X,Widowed,coxbrittany@example.org,Family
2100,2023-02-08,6,Family,Walking Tour,Newspaper imagine nothing,Morning,20.93,8,7,2023-02-15,3,Travel Agency,Card,2100,Larry Hurley,Male,Gen X,Single,taylorlarry@example.net,Family
2101,2023-03-31,6,Family,Group Tour,Use understand,Whole Day,196.07,1,22,2023-04-22,3,Mobile App,Transaction,2101,Mary Perez,Male,Boomer,Widowed,corey96@example.com,Family
2102,2023-09-26,5,Gastronomy,Group Tour,Each call position,Half Day,157.77,8,10,2023-10-06,2,Partner Site,Card,2102,Matthew Nixon,Male,Gen Z,Widowed,jrogers@example.com,Luxury Seeker
2103,2023-02-15,2,Sport,Group Tour,Tough,Half Day,31.68,6,28,2023-03-15,2,Mobile App,Transaction,2103,Samuel Gates,Male,Gen Z,Married,hendersonolivia@example.net,Solo Traveler
2104,2023-03-09,6,Family,Guided Tour,Ball city write,Evening,39.63,9,27,2023-04-05,2,Website,PayPal,2104,Kelly Campbell,Male,Gen Z,Divorced,fordangela@example.com,Luxury Seeker
2105,2023-11-20,6,Family,VIP Experience,However service,Evening,194.84,8,24,2023-12-14,4,Mobile App,Transaction,2105,Danielle Reed,Female,Millennial,Widowed,ericsmith@example.com,Budget Traveler
2106,2023-10-09,6,Family,VIP Experience,Then bag,Whole Day,162.22,8,7,2023-10-16,2,Partner Site,Card,2106,Eric Gillespie,Female,Millennial,Married,garciamichael@example.net,Budget Traveler
2107,2023-04-11,4,Spa&Relax,Bus Tour,Live life,Half Day,79.77,2,24,2023-05-05,4,Website,PayPal,2107,Cassidy Taylor,Male,Gen X,Widowed,benjaminclark@example.org,Budget Traveler
2108,2023-03-18,1,Culture,Group Tour,Debate movie,Half Day,122.77,9,8,2023-03-26,2,Website,Transaction,2108,Matthew Miller,Male,Boomer,Married,williamhart@example.org,Business Traveler
2109,2023-04-28,1,Culture,VIP Experience,Ask real include,Personalized,178.53,5,24,2023-05-22,4,Mobile App,Transaction,2109,Holly Harris,Male,Boomer,Divorced,williamstammy@example.org,Business Traveler
2110,2023-06-15,5,Gastronomy,Self-Guided,Think song,Morning,127.09,2,16,2023-07-01,1,Website,PayPal,2110,Stephen Foster,Male,Gen Z,Single,johnphillips@example.org,Luxury Seeker
2111,2023-07-25,1,Culture,Group Tour,Argue beat,Morning,135.25,8,16,2023-08-10,4,Partner Site,Transaction,2111,Madison King,Female,Gen Z,Widowed,anthony78@example.com,Business Traveler
2112,2023-01-23,1,Culture,Walking Tour,Respond final,Morning,148.44,9,25,2023-02-17,3,Travel Agency,Card,2112,Lisa Villa,Female,Millennial,Single,jarvistoni@example.net,Solo Traveler
2113,2023-04-15,5,Gastronomy,Walking Tour,Government actually,Half Day,188.89,9,15,2023-04-30,3,Mobile App,Card,2113,Timothy Campos,Female,Boomer,Divorced,anthony98@example.org,Family
2114,2023-01-09,5,Gastronomy,VIP Experience,Size various,Half Day,96.87,6,10,2023-01-19,4,Travel Agency,PayPal,2114,Robert Howell,Female,Boomer,Divorced,braunjohn@example.net,Budget Traveler
2115,2023-07-02,2,Sport,Walking Tour,Address weight,Evening,127.99,4,9,2023-07-11,1,Travel Agency,PayPal,2115,Shannon Mcdonald,Female,Boomer,Single,cynthia33@example.org,Budget Traveler
2116,2023-09-19,3,Adventure,Self-Guided,Value begin answer,Personalized,192.8,8,3,2023-09-22,1,Mobile App,Transaction,2116,Robert Brown,Male,Gen X,Divorced,hreeves@example.net,Business Traveler
2117,2023-03-11,6,Family,VIP Experience,Choice,Half Day,88.21,5,6,2023-03-17,3,Partner Site,Card,2117,Melissa Velazquez,Male,Gen Z,Single,rachelalvarez@example.com,Family
2118,2023-10-04,2,Sport,Walking Tour,Relate similar,Evening,47.05,3,10,2023-10-14,2,Partner Site,PayPal,2118,Justin Webb,Female,Gen Z,Married,nosborne@example.org,Business Traveler
2119,2023-11-17,6,Family,VIP Experience,Order daughter partner,Whole Day,166.33,8,25,2023-12-12,2,Mobile App,PayPal,2119,Shari Melendez,Female,Boomer,Married,jesus76@example.org,Business Traveler
2120,2023-01-27,5,Gastronomy,Guided Tour,Claim study,Half Day,21.6,2,13,2023-02-09,3,Partner Site,PayPal,2120,Joseph Richardson,Male,Millennial,Widowed,andrerowland@example.org,Budget Traveler
2121,2023-06-12,1,Culture,Self-Guided,Provide boy,Half Day,109.07,1,8,2023-06-20,3,Website,Card,2121,Nathan Huffman,Male,Gen X,Single,clayton02@example.com,Budget Traveler
2122,2023-11-21,4,Spa&Relax,Bus Tour,Whole price five,Whole Day,52.04,5,10,2023-12-01,1,Travel Agency,Card,2122,George James,Female,Boomer,Married,orowland@example.org,Luxury Seeker
2123,2023-06-06,6,Family,Walking Tour,Common cost,Evening,104.6,4,26,2023-07-02,2,Mobile App,Transaction,2123,Jeffrey Alexander III,Male,Boomer,Married,jamesjohnson@example.com,Business Traveler
2124,2023-09-22,1,Culture,Walking Tour,Both true,Morning,107.47,8,4,2023-09-26,4,Website,Transaction,2124,Cheryl Harrington PhD,Female,Boomer,Divorced,wherrera@example.com,Budget Traveler
2125,2023-03-15,2,Sport,Group Tour,Safe foot,Evening,85.16,10,15,2023-03-30,3,Mobile App,Transaction,2125,Heather Nixon,Female,Boomer,Single,cochrankaylee@example.net,Budget Traveler
2126,2023-05-29,6,Family,VIP Experience,Interest room,Evening,69.21,7,3,2023-06-01,2,Travel Agency,PayPal,2126,James Thompson,Male,Gen Z,Divorced,christophermcdonald@example.org,Luxury Seeker
2127,2023-10-31,6,Family,Walking Tour,Sing cut,Half Day,173.07,2,21,2023-11-21,4,Website,PayPal,2127,Kathleen Church,Male,Millennial,Divorced,bparker@example.com,Budget Traveler
2128,2023-09-29,4,Spa&Relax,Guided Tour,Help nothing,Whole Day,130.25,10,1,2023-09-30,4,Partner Site,Transaction,2128,Barbara Reese,Female,Gen Z,Widowed,stephanie58@example.org,Solo Traveler
2129,2023-04-04,6,Family,Group Tour,Probably yeah effect,Evening,166.95,5,5,2023-04-09,4,Mobile App,Transaction,2129,Daniel Sandoval,Female,Gen Z,Divorced,randy15@example.org,Budget Traveler
2130,2023-09-21,2,Sport,Guided Tour,List decide agree,Personalized,91.31,3,26,2023-10-17,3,Travel Agency,Card,2130,Matthew Pierce,Female,Gen Z,Married,ryanfreeman@example.net,Business Traveler
2131,2023-04-20,6,Family,VIP Experience,Director become,Morning,162.35,8,17,2023-05-07,4,Partner Site,Card,2131,Lauren Rogers,Male,Boomer,Single,sandra74@example.net,Business Traveler
2132,2023-07-22,4,Spa&Relax,Bus Tour,Tv,Half Day,55.02,2,6,2023-07-28,1,Partner Site,Transaction,2132,Tara Mays,Female,Gen X,Divorced,leekim@example.org,Luxury Seeker
2133,2023-01-13,5,Gastronomy,VIP Experience,In ago,Whole Day,119.47,10,23,2023-02-05,1,Partner Site,Transaction,2133,Howard Adkins,Male,Millennial,Widowed,katiewolf@example.com,Solo Traveler
2134,2023-09-09,1,Culture,Self-Guided,Offer author,Whole Day,39.05,3,21,2023-09-30,1,Travel Agency,Transaction,2134,Amber Green DVM,Female,Gen Z,Single,parkermark@example.com,Budget Traveler
2135,2023-08-31,5,Gastronomy,Self-Guided,Minute really,Half Day,76.17,6,12,2023-09-12,1,Partner Site,Card,2135,Elizabeth Bishop,Female,Boomer,Widowed,heidibond@example.com,Family
2136,2023-02-13,3,Adventure,Bus Tour,You rule,Whole Day,112.09,1,28,2023-03-13,4,Travel Agency,PayPal,2136,Trevor Marshall,Female,Millennial,Widowed,rushsara@example.org,Luxury Seeker
2137,2023-04-30,5,Gastronomy,Guided Tour,Cover minute crime,Half Day,129.83,6,16,2023-05-16,3,Mobile App,PayPal,2137,John Davenport,Female,Boomer,Widowed,kevin77@example.org,Solo Traveler
2138,2023-12-24,1,Culture,Guided Tour,City,Whole Day,24.37,7,30,2024-01-23,1,Website,Transaction,2138,Bradley Montoya,Female,Boomer,Single,hunter13@example.org,Solo Traveler
2139,2023-09-29,5,Gastronomy,Group Tour,Man black,Half Day,88.31,5,12,2023-10-11,2,Website,Card,2139,Kevin Powers,Male,Millennial,Married,jefferyolson@example.org,Business Traveler
2140,2023-01-13,1,Culture,VIP Experience,Between author,Half Day,27.48,6,24,2023-02-06,4,Travel Agency,PayPal,2140,April Martinez,Male,Millennial,Married,eugene97@example.org,Budget Traveler
2141,2023-02-05,6,Family,Group Tour,Shoulder place budget,Evening,118.12,9,3,2023-02-08,3,Website,PayPal,2141,Robert Hatfield,Female,Millennial,Widowed,jbaxter@example.org,Business Traveler
2142,2023-11-03,3,Adventure,Self-Guided,Design resource yourself,Half Day,44.32,4,7,2023-11-10,3,Partner Site,Card,2142,Ethan Barnes,Male,Gen Z,Divorced,liusally@example.net,Solo Traveler
2143,2023-05-30,6,Family,Bus Tour,Probably parent medical,Personalized,122.28,2,29,2023-06-28,2,Website,Transaction,2143,Melissa Galloway,Male,Boomer,Married,jerry28@example.org,Business Traveler
2144,2023-08-29,6,Family,Bus Tour,Significant apply so,Evening,142.51,8,12,2023-09-10,2,Website,Transaction,2144,Jacob Brown,Male,Boomer,Widowed,paulhardin@example.com,Business Traveler
2145,2023-06-24,6,Family,Group Tour,Eye thing create rest,Whole Day,41.13,4,17,2023-07-11,3,Partner Site,Card,2145,Fernando Guerrero,Female,Millennial,Divorced,aprilmartin@example.com,Budget Traveler
2146,2023-05-02,3,Adventure,Self-Guided,Federal rather,Half Day,186.5,3,24,2023-05-26,4,Mobile App,Card,2146,Bonnie Hill,Female,Gen Z,Single,qjohns@example.org,Business Traveler
2147,2023-04-06,5,Gastronomy,Walking Tour,Camera loss move decade,Half Day,186.21,3,1,2023-04-07,3,Partner Site,PayPal,2147,Adrian Mitchell,Female,Boomer,Widowed,udavis@example.com,Solo Traveler
2148,2023-07-21,5,Gastronomy,Bus Tour,Change crime professional,Half Day,47.36,9,26,2023-08-16,3,Partner Site,PayPal,2148,Brandon Aguirre,Female,Gen X,Widowed,smithkathleen@example.org,Business Traveler
2149,2023-05-29,5,Gastronomy,Self-Guided,Big mouth career,Half Day,80.81,10,22,2023-06-20,2,Website,PayPal,2149,David Phillips,Male,Millennial,Married,ewalker@example.net,Family
2150,2023-10-16,2,Sport,Guided Tour,With degree clearly,Whole Day,124.17,8,11,2023-10-27,3,Mobile App,Card,2150,Justin Jones,Female,Boomer,Divorced,wtapia@example.org,Luxury Seeker
2151,2023-02-17,4,Spa&Relax,Group Tour,Agree think recognize product,Whole Day,187.44,7,14,2023-03-03,4,Travel Agency,Card,2151,Jennifer Anderson,Male,Gen Z,Widowed,jcarr@example.net,Solo Traveler
2152,2023-10-06,3,Adventure,Guided Tour,Line participant choose,Half Day,141.01,7,26,2023-11-01,3,Mobile App,Transaction,2152,Robert Sanders,Male,Boomer,Divorced,asingh@example.net,Budget Traveler
2153,2023-06-27,2,Sport,Walking Tour,Song themselves,Whole Day,85.04,7,14,2023-07-11,4,Mobile App,PayPal,2153,Michael Jones,Female,Gen X,Married,andrewstanner@example.org,Business Traveler
2154,2023-11-01,2,Sport,Guided Tour,Resource star enough movie,Morning,52.34,2,19,2023-11-20,3,Partner Site,Transaction,2154,Cynthia Blankenship,Female,Millennial,Single,hector38@example.com,Business Traveler
2155,2023-12-04,3,Adventure,Group Tour,Language wall,Morning,66.27,1,14,2023-12-18,4,Website,Transaction,2155,Jimmy Peterson,Male,Millennial,Married,sarahcole@example.org,Luxury Seeker
2156,2023-01-01,1,Culture,Guided Tour,Standard evidence five,Half Day,188.85,5,24,2023-01-25,3,Mobile App,Card,2156,Joshua Smith,Male,Gen X,Widowed,zmoore@example.org,Family
2157,2023-09-23,3,Adventure,Walking Tour,Rise same debate,Morning,92.18,10,6,2023-09-29,3,Partner Site,Card,2157,Terry Phillips,Male,Boomer,Single,elizabeth46@example.com,Luxury Seeker
2158,2023-12-27,6,Family,Walking Tour,Sign future,Whole Day,173.62,3,17,2024-01-13,2,Website,PayPal,2158,Matthew Day,Female,Gen X,Divorced,richardsonjennifer@example.net,Solo Traveler
2159,2023-02-27,1,Culture,Walking Tour,Him,Evening,144.69,3,28,2023-03-27,2,Website,Card,2159,Karen Hunt,Female,Gen X,Married,enorris@example.org,Solo Traveler
2160,2023-10-08,4,Spa&Relax,Guided Tour,Read kitchen collection,Personalized,108.91,4,24,2023-11-01,1,Website,Transaction,2160,Melissa Williams,Male,Boomer,Single,torresdavid@example.com,Business Traveler
2161,2023-08-09,4,Spa&Relax,Walking Tour,Argue whatever,Half Day,169.06,6,3,2023-08-12,2,Mobile App,Transaction,2161,Zachary Bishop,Female,Gen X,Single,bryanreed@example.org,Luxury Seeker
2162,2023-03-16,2,Sport,VIP Experience,Note cause few,Evening,168.32,1,21,2023-04-06,1,Mobile App,Transaction,2162,Patricia Perkins,Male,Gen Z,Widowed,eric08@example.org,Luxury Seeker
2163,2023-11-23,4,Spa&Relax,Self-Guided,Bill left,Half Day,69.95,5,18,2023-12-11,1,Travel Agency,Transaction,2163,Frank Carroll,Female,Gen X,Widowed,wallschristine@example.com,Budget Traveler
2164,2023-03-31,3,Adventure,Self-Guided,Feeling others institution,Personalized,28.02,3,7,2023-04-07,1,Partner Site,Card,2164,James Kelly,Male,Boomer,Single,robertsonjeffery@example.net,Solo Traveler
2165,2023-07-21,3,Adventure,Bus Tour,Beat she,Evening,144.26,10,23,2023-08-13,3,Mobile App,Card,2165,Dale Cruz,Male,Gen Z,Widowed,scottcarpenter@example.net,Budget Traveler
2166,2023-08-14,2,Sport,Walking Tour,Heavy full,Half Day,70.81,8,22,2023-09-05,2,Website,PayPal,2166,David Watkins,Female,Gen Z,Single,brandonclark@example.org,Family
2167,2023-12-26,4,Spa&Relax,Self-Guided,Field foot,Whole Day,23.76,8,1,2023-12-27,4,Partner Site,PayPal,2167,Charles Gomez,Male,Boomer,Married,garrettoliver@example.com,Luxury Seeker
2168,2023-01-20,5,Gastronomy,Bus Tour,Little maybe open,Half Day,62.97,3,15,2023-02-04,4,Travel Agency,Transaction,2168,Sarah Ortiz,Female,Millennial,Married,jaredclark@example.com,Budget Traveler
2169,2023-08-05,4,Spa&Relax,VIP Experience,Moment sell true,Half Day,176.26,2,7,2023-08-12,1,Partner Site,Card,2169,Monica Torres,Female,Gen X,Single,hurleywilliam@example.com,Budget Traveler
2170,2023-08-11,3,Adventure,Self-Guided,Address prove,Personalized,44.81,7,26,2023-09-06,4,Partner Site,Card,2170,Eric Moore,Male,Boomer,Single,mbrown@example.org,Budget Traveler
2171,2023-11-16,5,Gastronomy,VIP Experience,Possible new,Personalized,20.06,8,13,2023-11-29,4,Website,Card,2171,Larry Kelly,Male,Millennial,Married,gallaghersarah@example.com,Family
2172,2023-06-20,6,Family,Self-Guided,Wall record yard,Evening,44.88,5,8,2023-06-28,2,Travel Agency,Card,2172,Susan Wilson,Female,Gen X,Widowed,sferguson@example.org,Family
2173,2023-09-11,6,Family,VIP Experience,Truth rule shoulder sell,Whole Day,69.2,3,14,2023-09-25,3,Travel Agency,PayPal,2173,Monica Jackson,Female,Boomer,Divorced,sarahriley@example.org,Luxury Seeker
2174,2023-10-22,2,Sport,Bus Tour,Wife and,Half Day,123.55,8,15,2023-11-06,2,Travel Agency,PayPal,2174,Melanie Rose,Female,Boomer,Divorced,zarias@example.org,Budget Traveler
2175,2023-02-24,5,Gastronomy,Group Tour,Single indeed,Evening,136.38,2,28,2023-03-24,2,Travel Agency,Card,2175,Brian Sullivan Jr.,Male,Gen Z,Single,usimpson@example.org,Family
2176,2023-01-29,3,Adventure,Self-Guided,Heavy must,Personalized,118.57,6,20,2023-02-18,2,Website,Card,2176,James Rocha,Male,Millennial,Widowed,jenningsashley@example.com,Luxury Seeker
2177,2023-07-25,4,Spa&Relax,VIP Experience,Worker,Whole Day,87.77,5,19,2023-08-13,1,Website,Card,2177,Corey Mcknight,Female,Gen Z,Single,csullivan@example.com,Luxury Seeker
2178,2023-01-21,5,Gastronomy,Guided Tour,Last author before,Evening,168.05,5,15,2023-02-05,2,Partner Site,Transaction,2178,Zachary Perry,Female,Millennial,Widowed,erikwiggins@example.org,Solo Traveler
2179,2023-05-15,1,Culture,Group Tour,Successful own,Half Day,156.48,8,8,2023-05-23,1,Partner Site,Transaction,2179,Meredith Williams,Female,Boomer,Married,nathanduncan@example.org,Family
2180,2023-05-24,1,Culture,Self-Guided,Marriage from compare,Personalized,157.85,10,10,2023-06-03,1,Mobile App,PayPal,2180,Lisa Perez,Male,Gen X,Divorced,qpatrick@example.com,Budget Traveler
2181,2023-07-23,4,Spa&Relax,Self-Guided,Upon mouth,Morning,133.22,2,25,2023-08-17,1,Travel Agency,Card,2181,Andrew Andrade,Male,Gen Z,Married,steven66@example.com,Business Traveler
2182,2023-09-07,2,Sport,Guided Tour,Determine product resource situation,Whole Day,136.09,5,11,2023-09-18,1,Travel Agency,PayPal,2182,Jon Baxter,Female,Gen X,Widowed,jenniferroberts@example.org,Solo Traveler
2183,2023-11-30,5,Gastronomy,Self-Guided,Other character likely,Half Day,173.84,1,17,2023-12-17,2,Partner Site,PayPal,2183,Lauren Freeman,Female,Gen X,Widowed,krusso@example.net,Family
2184,2023-07-12,3,Adventure,VIP Experience,List stand share,Personalized,143.88,5,27,2023-08-08,1,Partner Site,Transaction,2184,James Reynolds,Female,Gen Z,Widowed,matthew75@example.com,Budget Traveler
2185,2023-01-04,1,Culture,Walking Tour,Detail talk hospital tend,Half Day,21.61,9,10,2023-01-14,4,Partner Site,Transaction,2185,Anthony Dillon,Female,Millennial,Single,lmoore@example.org,Business Traveler
2186,2023-09-08,3,Adventure,Walking Tour,Customer character me like,Half Day,182.42,7,30,2023-10-08,1,Website,Transaction,2186,Stephanie Edwards,Female,Gen X,Married,reidkimberly@example.net,Business Traveler
2187,2023-12-16,5,Gastronomy,Self-Guided,Movie authority gas,Half Day,153.3,8,22,2024-01-07,1,Travel Agency,Transaction,2187,Michael Rivers,Male,Gen Z,Single,lisareid@example.net,Solo Traveler
2188,2023-10-14,2,Sport,Walking Tour,Country so cause end,Personalized,54.7,1,15,2023-10-29,4,Partner Site,PayPal,2188,Christian Foster,Male,Millennial,Widowed,danieljames@example.com,Budget Traveler
2189,2023-04-05,5,Gastronomy,Self-Guided,Business action yes,Half Day,130.5,7,5,2023-04-10,1,Partner Site,PayPal,2189,Brenda Nguyen,Male,Gen X,Married,reeddiana@example.org,Budget Traveler
2190,2023-05-17,4,Spa&Relax,VIP Experience,Story low region,Evening,147.89,7,12,2023-05-29,2,Partner Site,Card,2190,Melissa Watkins,Male,Gen Z,Married,keith72@example.org,Family
2191,2023-04-09,2,Sport,Group Tour,Skin respond,Personalized,80.12,6,4,2023-04-13,2,Partner Site,Card,2191,Sabrina Casey,Female,Millennial,Single,wilkersonkelly@example.net,Solo Traveler
2192,2023-04-02,4,Spa&Relax,VIP Experience,Suggest once,Personalized,62.29,2,16,2023-04-18,4,Partner Site,Transaction,2192,Paul Barnes,Female,Gen Z,Widowed,georgepeter@example.net,Budget Traveler
2193,2023-06-02,5,Gastronomy,Guided Tour,Attention positive home,Whole Day,48.01,8,13,2023-06-15,2,Partner Site,PayPal,2193,Maria Diaz,Male,Gen X,Widowed,ikhan@example.com,Luxury Seeker
2194,2023-02-02,5,Gastronomy,Self-Guided,Usually commercial single,Half Day,43.37,4,10,2023-02-12,1,Partner Site,Transaction,2194,Jennifer Ford,Female,Gen X,Widowed,gschultz@example.org,Family
2195,2023-10-16,5,Gastronomy,Bus Tour,Organization society,Half Day,128.44,7,25,2023-11-10,3,Partner Site,Transaction,2195,Calvin Johnson,Male,Gen X,Widowed,virginiamiller@example.org,Solo Traveler
2196,2023-12-30,4,Spa&Relax,VIP Experience,Method who,Evening,25.69,3,2,2024-01-01,2,Mobile App,Transaction,2196,Jennifer Moreno,Female,Gen Z,Single,ganderson@example.net,Business Traveler
2197,2023-03-10,6,Family,Self-Guided,Similar phone size wrong,Half Day,43.34,9,17,2023-03-27,4,Travel Agency,PayPal,2197,Shannon Schultz,Male,Gen Z,Married,neilalvarado@example.net,Solo Traveler
2198,2023-05-24,3,Adventure,Self-Guided,Allow value,Evening,171.03,3,7,2023-05-31,4,Mobile App,Card,2198,Randy Wyatt,Male,Gen X,Single,jeffrey28@example.org,Family
2199,2023-03-10,1,Culture,VIP Experience,Industry authority,Personalized,50.68,1,13,2023-03-23,4,Partner Site,Transaction,2199,Michael Harper,Male,Gen X,Married,brianjensen@example.com,Business Traveler
2200,2023-09-30,5,Gastronomy,Guided Tour,Change impact bit,Morning,35.61,3,15,2023-10-15,4,Partner Site,PayPal,2200,Ashley Collins,Male,Gen Z,Married,dmorales@example.net,Luxury Seeker
2201,2023-03-17,6,Family,Bus Tour,Work garden,Personalized,137.49,1,17,2023-04-03,2,Website,PayPal,2201,Angela Gonzalez,Female,Gen X,Widowed,thompsonsara@example.org,Luxury Seeker
2202,2023-02-05,4,Spa&Relax,Self-Guided,Whom beautiful do,Morning,173.89,1,22,2023-02-27,3,Travel Agency,Transaction,2202,Ruben Weaver,Male,Millennial,Single,parkselizabeth@example.net,Family
2203,2023-06-05,4,Spa&Relax,VIP Experience,Hear program,Evening,73.26,7,11,2023-06-16,1,Travel Agency,Card,2203,Amanda Hall,Female,Gen Z,Married,rodriguezchristopher@example.com,Luxury Seeker
2204,2023-12-27,3,Adventure,Self-Guided,National cold,Morning,26.61,4,29,2024-01-25,1,Travel Agency,PayPal,2204,Adrian Moore,Male,Gen Z,Single,martinbaker@example.org,Budget Traveler
2205,2023-09-25,6,Family,Walking Tour,Another opportunity,Whole Day,188.91,2,27,2023-10-22,4,Travel Agency,PayPal,2205,Jose Galvan,Female,Gen X,Divorced,lisa50@example.org,Budget Traveler
2206,2023-03-29,2,Sport,Bus Tour,Their contain speech,Morning,40.01,4,30,2023-04-28,2,Mobile App,Card,2206,Sara Nicholson,Female,Gen Z,Married,rubenbrown@example.com,Family
2207,2023-11-30,5,Gastronomy,VIP Experience,Thing mother much,Personalized,168.93,7,28,2023-12-28,3,Mobile App,Card,2207,Kayla Jones,Female,Millennial,Widowed,rachel53@example.net,Budget Traveler
2208,2023-05-05,4,Spa&Relax,Guided Tour,View unit approach,Personalized,90.32,2,15,2023-05-20,1,Mobile App,Transaction,2208,Jose Wilson,Male,Gen Z,Divorced,jmoore@example.net,Business Traveler
2209,2023-11-16,2,Sport,VIP Experience,Door there clearly,Evening,172.56,7,21,2023-12-07,4,Travel Agency,Card,2209,Kenneth Garner,Male,Boomer,Divorced,juliemitchell@example.org,Family
2210,2023-07-09,6,Family,Guided Tour,Address attention,Personalized,167.22,3,4,2023-07-13,4,Website,Transaction,2210,Danielle White,Male,Boomer,Divorced,juan23@example.org,Business Traveler
2211,2023-01-01,1,Culture,Guided Tour,City example,Morning,75.46,3,22,2023-01-23,3,Website,Transaction,2211,Jennifer Lee,Male,Gen X,Divorced,michael38@example.org,Family
2212,2023-08-19,5,Gastronomy,Bus Tour,Ask impact,Morning,67.78,8,8,2023-08-27,3,Mobile App,PayPal,2212,Ian Reyes,Male,Boomer,Widowed,lynn64@example.org,Family
2213,2023-05-15,1,Culture,Group Tour,Month fill,Morning,39.86,6,19,2023-06-03,4,Website,PayPal,2213,Isaiah Salas,Female,Gen X,Married,daniel27@example.com,Business Traveler
2214,2023-06-06,4,Spa&Relax,Guided Tour,Perhaps national like although,Whole Day,155.64,5,17,2023-06-23,2,Mobile App,Transaction,2214,Maurice Thomas,Female,Boomer,Single,raven93@example.org,Budget Traveler
2215,2023-04-22,5,Gastronomy,Guided Tour,According ask into,Whole Day,116.92,2,15,2023-05-07,3,Partner Site,Card,2215,Amy Andrews,Female,Gen Z,Divorced,tylerpark@example.com,Budget Traveler
2216,2023-01-13,1,Culture,VIP Experience,Baby trip condition,Personalized,130.64,9,22,2023-02-04,3,Travel Agency,PayPal,2216,Brian Riley,Male,Gen X,Married,zalvarado@example.com,Business Traveler
2217,2023-11-06,2,Sport,Self-Guided,Movie mind,Morning,190.0,4,3,2023-11-09,4,Mobile App,PayPal,2217,James Ramirez,Male,Millennial,Married,melaniegarcia@example.net,Solo Traveler
2218,2023-12-27,6,Family,Bus Tour,Appear world,Whole Day,155.52,3,23,2024-01-19,1,Mobile App,Transaction,2218,Sergio Steele,Male,Boomer,Married,taylor32@example.net,Luxury Seeker
2219,2023-06-09,6,Family,Walking Tour,Hear strategy,Personalized,55.06,5,24,2023-07-03,3,Travel Agency,Card,2219,Joshua Buchanan,Female,Millennial,Single,johnsonerin@example.com,Family
2220,2023-09-08,5,Gastronomy,Walking Tour,Successful floor would,Half Day,61.03,4,27,2023-10-05,4,Website,Transaction,2220,Michelle Nielsen,Male,Boomer,Married,tmiller@example.com,Business Traveler
2221,2023-05-24,2,Sport,Self-Guided,Business see experience,Personalized,161.94,6,29,2023-06-22,2,Travel Agency,Card,2221,Cheryl Lewis,Male,Gen Z,Divorced,mreyes@example.org,Luxury Seeker
2222,2023-04-10,1,Culture,Bus Tour,Environmental executive wait,Half Day,188.46,4,3,2023-04-13,1,Mobile App,Card,2222,Riley Wagner,Male,Boomer,Married,linda42@example.org,Family
2223,2023-02-20,4,Spa&Relax,Bus Tour,Sit serve race,Personalized,36.18,5,19,2023-03-11,3,Partner Site,PayPal,2223,Jennifer Chase,Female,Gen Z,Widowed,patricia65@example.net,Business Traveler
2224,2023-06-17,5,Gastronomy,Self-Guided,Without exist,Whole Day,144.69,7,16,2023-07-03,1,Partner Site,Card,2224,Lisa Williams,Female,Gen X,Single,xtyler@example.com,Budget Traveler
